_key	r	g	b	hue	sat_1	value	lumo	sat_2	red	green	blue	yellow	cyan	magenta	orange	indigo	black	white	unknown	grey
The Fall.jpg	10	17	24	210	0.58	0	0.07	0.41	0	0	3	0	85	0	0	0	39524	555	43154	46
The Forest Quartet.jpg	35	46	56	208.57	0.37	0	0.18	0.23	0	0	0	2	0	0	0	0	17363	488	42646	554
The Forgotten City.jpg	87	82	74	36.92	0.15	0	0.32	0.08	0	0	0	0	0	0	0	0	15264	1835	41972	1228
The Friends of Ringo Ishikawa.jpg	138	26	29	358.39	0.81	1	0.32	0.68	428	0	0	0	0	0	0	0	4908	2892	43022	178
The Game of Sisyphus.jpg	103	99	96	25.71	0.07	0	0.39	0.04	0	0	0	0	0	0	0	0	2481	1044	18464	24736
The Gardens Between.jpg	91	139	132	171.25	0.35	1	0.45	0.21	0	0	0	0	0	0	0	0	200	1201	43162	38
The Getaway.jpg	105	102	89	48.75	0.15	0	0.38	0.08	0	0	0	108	0	0	2103	0	21490	12198	38337	4863
The Great Ace Attorney Chronicles.jpg	174	159	164	340	0.09	1	0.65	0.08	5	0	4	0	0	0	3	1	2094	14667	41802	1398
The Gunk.jpg	126	100	102	355.38	0.21	0	0.44	0.12	13	0	0	0	0	0	28	0	7325	4870	41832	1368
The Haunted Island - a Frog Detective Game.jpg	122	125	100	67.2	0.2	0	0.44	0.11	256	0	0	2	0	0	17	0	1414	1035	42175	1025
The Henry Stickmin Collection.jpg	100	133	170	211.71	0.41	1	0.53	0.29	653	0	0	0	159	0	0	0	1499	4632	41549	1651
The Humans - Meet the Ancestors.jpg	134	125	109	38.4	0.19	1	0.48	0.1	17	0	0	0	0	0	706	0	4351	2786	40228	2972
The Incredible Hulk Ultimate Destruction.jpg	80	92	21	70.14	0.77	0	0.22	0.63	112	748	2	4479	0	0	2691	0	14220	174	43069	131
The Jackbox Party Pack 2.jpg	157	58	83	344.85	0.63	1	0.42	0.46	8383	0	47	0	3	0	6	16	1112	1343	41279	1921
The Jackbox Party Pack 3.jpg	72	65	58	30	0.19	0	0.25	0.11	115	0	0	14	1	0	40	0	20648	1543	41114	2086
The Jackbox Party Pack 7.jpg	120	145	173	211.7	0.31	1	0.57	0.24	1335	0	34	313	4	0	407	31	854	5233	42646	554
The Knight Witch.jpg	105	87	76	22.76	0.28	0	0.35	0.16	411	0	0	0	0	0	309	0	4006	573	35365	7835
The Last Campfire.jpg	34	72	70	176.84	0.53	0	0.21	0.36	0	0	0	2	237	0	0	0	16993	1887	43005	195
The Last Faith.jpg	61	67	70	200	0.13	0	0.26	0.07	1	0	0	0	0	0	0	0	15297	484	38871	4329
The Last Friend.jpg	169	127	99	24	0.41	1	0.53	0.29	2412	0	0	1366	107	0	2565	46	682	141	42993	207
The Last Guardian.jpg	107	115	107	120	0.07	0	0.44	0.04	0	0	0	0	0	0	0	0	9911	5394	36751	6449
The Last Hero of Nostalgaia.jpg	40	78	92	196.15	0.57	0	0.26	0.39	0	0	0	15	0	0	90	0	9211	161	42851	349
The Last of Us Part II.jpg	44	47	51	214.29	0.14	0	0.19	0.07	0	0	0	0	0	0	0	0	29542	4143	41731	1469
The Last of Us.jpg	121	98	80	26.34	0.34	0	0.39	0.2	4	0	0	3	0	0	305	0	11718	7334	42961	239
The Last Remnant.jpg	67	74	77	198	0.13	0	0.28	0.07	0	0	0	0	0	0	0	0	18445	2862	40018	3182
The Last Story.jpg	228	226	224	30	0.02	1	0.89	0.07	0	0	0	0	0	0	0	0	740	34365	39779	3421
The Legend of Dragoon.jpg	94	81	75	18.95	0.2	0	0.33	0.11	967	0	0	8	10	0	152	0	12436	1211	42436	764
The Legend of Heroes - Trails in the Sky.jpg	131	149	162	205.16	0.19	1	0.57	0.14	79	0	0	0	540	0	1	0	506	4774	39759	3441
The Legend of Heroes Trails from Zero.jpg	152	174	180	192.86	0.16	1	0.65	0.16	6	0	0	0	1973	0	0	0	619	10748	39027	4173
The Legend of Tianding.jpg	81	80	84	255	0.05	0	0.32	0.02	27	0	0	0	0	0	0	0	16544	3200	36986	6214
The Legend of Zelda - A Link Between Worlds.jpg	132	97	19	41.42	0.86	1	0.3	0.75	784	0	0	2226	0	0	5187	0	5145	159	43182	18
The Legend of Zelda - Breath of the Wild.jpg	135	130	118	42.35	0.13	1	0.5	0.07	0	0	0	5	0	0	13	0	9475	7587	41125	2075
The Legend of Zelda - Echoes of Wisdom.jpg	132	141	154	215.45	0.14	1	0.56	0.1	5	26	1164	545	35	83	335	252	402	2249	42674	526
The Legend of Zelda - Majora's Mask.jpg	129	116	163	256.6	0.29	1	0.55	0.2	32	0	420	20	12	30	29	116	1328	10009	42818	382
The Legend of Zelda - Ocarina of Time.jpg	154	137	122	28.12	0.21	1	0.54	0.14	798	0	105	132	0	2	40	13	1989	8636	43040	160
The Legend of Zelda - Phantom Hourglass.jpg	158	130	97	32.46	0.39	1	0.5	0.24	309	0	0	73	0	0	24	0	1631	164	43078	122
The Legend of Zelda - Skyward Sword HD.jpg	133	164	173	193.5	0.23	1	0.6	0.2	299	0	674	0	438	0	18	0	297	7145	42267	933
The Legend of Zelda - Spirit Tracks.jpg	148	158	154	156	0.06	1	0.6	0.05	427	0	0	288	0	0	42	0	642	7236	42397	803
The Legend of Zelda - Tears of the Kingdom.jpg	127	170	165	173.02	0.25	1	0.58	0.2	0	0	0	19	447	0	11	0	1067	8930	43069	131
The Legend of Zelda - The Wind Waker.jpg	186	144	65	39.17	0.65	1	0.49	0.48	948	3	1	5871	0	0	7809	17	462	225	43147	53
The Legend of Zelda - Twilight Princess.jpg	116	107	98	30	0.16	0	0.42	0.08	617	0	0	0	0	0	38	0	4244	400	34910	8290
The Long Dark.jpg	99	83	100	296.47	0.17	0	0.36	0.09	36	0	0	0	0	0	0	0	13902	3023	42161	1039
The Longest Journey.jpg	71	58	52	18.95	0.27	0	0.24	0.15	61	0	0	0	0	0	51	1	23138	1251	42884	316
The Longing.jpg	71	46	41	10	0.42	0	0.22	0.27	157	0	0	0	0	0	0	0	13554	0	42694	506
The Lord of the Rings - The Battle for Middle-Earth II.jpg	84	89	79	90	0.11	0	0.33	0.06	0	0	0	0	0	0	15	0	13035	2193	37917	5283
The Lord of the Rings - The Battle for Middle-Earth.jpg	155	115	80	28	0.48	1	0.46	0.32	65	0	0	96	0	0	3833	0	6045	4363	43103	97
The Lord of the Rings - The Fellowship of the Ring.jpg	110	73	48	24.19	0.56	0	0.31	0.39	913	0	0	21	0	0	656	0	7812	623	43137	63
The Lord of the Rings - The Return of the King.jpg	98	70	54	21.82	0.45	0	0.3	0.29	326	0	0	75	0	0	868	0	15343	1469	42630	570
The Lord of the Rings - The Third Age.jpg	105	61	38	20.6	0.64	0	0.28	0.47	1593	0	0	578	2	0	3332	0	14398	90	43130	70
The Lord of the Rings - The Two Towers.jpg	67	88	85	171.43	0.24	0	0.3	0.14	0	0	0	34	0	0	239	0	13940	684	41401	1799
The Mageseeker - A League of Legends Story.jpg	106	94	130	260	0.28	1	0.44	0.16	0	0	0	6	0	23	421	132	1810	1330	42282	918
The Mark of Kri.jpg	168	154	105	46.67	0.38	1	0.54	0.27	0	0	0	922	0	0	3324	0	4678	7352	42852	348
The Marvellous Miss Take.jpg	60	106	120	194	0.5	0	0.35	0.33	935	0	0	82	89	0	300	0	1741	407	42915	285
The Matrix - Path of Neo.jpg	37	65	40	126.43	0.43	0	0.2	0.27	0	0	0	0	0	0	0	0	23637	1411	43056	144
The Medium.jpg	109	84	67	24.29	0.39	0	0.35	0.24	278	0	0	0	0	0	2429	0	11646	2739	36322	6878
The Messenger.jpg	110	104	164	246	0.37	1	0.53	0.25	0	0	4792	0	0	0	0	18	4360	9837	43146	54
The Misadventures of Tron Bonne.jpg	100	79	72	15	0.28	0	0.34	0.16	0	0	0	32	0	722	258	0	17322	2139	41211	1989
The Missing JJ Macfield and the Island of Memories.jpg	196	163	155	11.71	0.21	1	0.69	0.26	12	0	0	0	0	0	0	0	387	9999	42563	637
The Mummy Demastered.jpg	97	97	87	60	0.1	0	0.36	0.05	216	0	0	3	0	0	620	0	8459	586	40738	2462
The Night is Grey.jpg	34	44	52	206.67	0.35	0	0.17	0.21	0	0	0	3	0	0	0	0	26587	1955	42205	995
The Operator.jpg	59	62	66	214.29	0.11	0	0.25	0.06	0	0	21	36	3	0	44	1	23908	2439	36562	6638
The Order 1886.jpg	86	80	75	27.27	0.13	0	0.32	0.07	0	0	0	19	0	0	4	0	20271	2299	37769	5431
The Outer Worlds.jpg	149	152	139	73.85	0.09	1	0.57	0.06	0	0	0	17	0	0	1702	0	2244	6112	41065	2135
The Pale Beyond.jpg	66	77	81	196	0.19	0	0.29	0.1	0	0	0	0	0	0	0	0	19279	1087	40185	3015
The Pathless.jpg	49	66	66	180	0.26	0	0.23	0.15	16	0	0	9	5	0	164	0	18532	1052	42569	631
The Pedestrian.jpg	149	166	143	104.35	0.14	1	0.61	0.11	0	42	0	666	9	0	2705	0	1176	6090	41617	1583
The Plucky Squire.jpg	167	173	166	111.43	0.04	1	0.66	0.04	801	1	35	784	163	2	13	6	38	6255	42992	208
The Punchuin.jpg	74	97	172	225.92	0.57	1	0.48	0.4	495	0	1444	0	1839	1	2	6	84	4720	43051	149
The Red Star.jpg	120	107	123	288.75	0.13	0	0.45	0.07	2	0	0	0	0	0	0	0	5864	5163	42562	638
The Red Strings Club.jpg	85	56	82	306.21	0.34	0	0.28	0.21	44	0	0	0	6	0	0	0	1942	993	43042	158
The Rewinder.jpg	23	28	27	168	0.18	0	0.1	0.1	0	0	0	0	0	0	0	0	33047	1386	41949	1251
The Riftbreaker.jpg	82	92	93	185.45	0.12	0	0.34	0.06	0	0	0	11	0	0	141	0	7104	326	41391	1809
The Room - Old Sins.jpg	42	56	55	175.71	0.25	0	0.19	0.14	0	0	0	0	0	0	0	0	24262	700	41956	1244
The Room Three.jpg	60	56	36	50	0.4	0	0.19	0.25	0	0	0	0	0	0	0	0	21976	994	42504	696
The Room Two.jpg	42	41	30	55	0.29	0	0.14	0.17	0	0	0	0	0	0	0	0	28187	55	42417	783
The Room.jpg	160	97	81	12.15	0.49	1	0.47	0.33	2224	0	0	0	0	0	87	0	625	221	42937	263
The Saboteur.jpg	107	86	66	29.27	0.38	0	0.34	0.24	0	0	0	0	0	0	8	0	18653	282	43006	194
The Secret Saturdays - Beasts of the 5th Sun.jpg	119	93	59	34	0.5	0	0.35	0.34	41	0	0	785	0	0	2720	0	13851	3906	42783	417
The Sexy Brutale.jpg	140	103	87	18.11	0.38	1	0.45	0.23	1634	0	0	36	0	0	642	0	5527	1755	42776	424
The Shattering.jpg	201	201	201	-1	0	1	0.79	0	0	0	0	0	0	0	0	0	3252	31367	34787	8413
The Simpsons - Hit and Run.jpg	119	138	134	167.37	0.14	1	0.5	0.08	397	0	112	2936	221	0	992	2	2814	2504	41994	1206
The Sinking City.jpg	67	84	88	191.43	0.24	0	0.3	0.14	0	0	0	0	0	0	0	0	19791	3130	42579	621
The Sly Collection.jpg	101	103	112	229.09	0.1	0	0.42	0.05	1	0	0	10	0	0	86	0	13984	9299	40942	2258
The Stanley Parable.jpg	74	73	69	48	0.07	0	0.28	0.03	0	0	0	0	0	0	0	0	24796	5671	37365	5835
The Suffering - Ties That Bind.jpg	80	77	76	15	0.05	0	0.31	0.03	2	0	0	0	0	0	102	0	17042	3109	41916	1284
The Suffering.jpg	91	67	49	25.71	0.46	0	0.27	0.3	0	0	0	0	0	0	49	0	18264	891	43189	11
The Surge 2.jpg	164	177	185	202.86	0.11	1	0.68	0.13	149	0	0	0	0	0	0	0	3784	20699	41775	1425
The Surge.jpg	107	111	124	225.88	0.14	0	0.45	0.07	3	0	0	0	0	0	0	0	8967	6191	39793	3407
The Swapper.jpg	39	41	74	236.57	0.47	0	0.22	0.31	0	0	0	0	0	0	0	0	18017	417	43200	0
The TakeOver.jpg	147	95	98	356.54	0.35	1	0.47	0.21	2942	0	270	113	0	0	2526	2	2816	2669	43101	99
The Talos Principle.jpg	62	59	54	37.5	0.13	0	0.23	0.07	0	0	0	0	0	0	0	0	23529	694	34550	8650
The Thaumaturge.jpg	50	23	24	357.78	0.54	0	0.14	0.37	49	0	0	0	0	0	2	0	27068	27	42712	488
The Thing.jpg	75	111	159	214.29	0.53	1	0.46	0.36	0	0	29	0	5	0	0	0	7412	2540	43197	3
The Touryst.jpg	154	140	134	18	0.13	1	0.56	0.09	361	1	0	106	8	0	476	0	163	5875	42374	826
The Turing Test.jpg	146	160	176	212	0.17	1	0.63	0.16	0	0	0	0	0	0	0	0	2468	13356	42617	583
The Unfinished Swan.jpg	212	212	210	-1	0.01	1	0.83	0.02	0	0	0	7	0	0	233	0	5284	33966	40045	3155
The Vagrant.jpg	102	77	53	29.39	0.48	0	0.3	0.32	121	0	0	288	0	0	1549	0	16603	3037	42434	766
The Vale - Shadow of the Crown.jpg	101	46	45	1.07	0.55	0	0.29	0.38	788	0	0	0	0	0	313	0	17187	7	43197	3
The Walking Dead Season 2.jpg	54	41	29	28.8	0.46	0	0.16	0.3	0	0	0	0	0	0	2	0	26478	166	42391	809
The Walking Dead.jpg	129	96	71	25.86	0.45	1	0.39	0.29	0	0	0	0	0	0	0	0	6610	1705	43197	3
The Warriors.jpg	88	58	49	13.85	0.44	0	0.27	0.28	3189	0	0	0	0	0	415	0	14665	160	41931	1269
The Wild at Heart.jpg	120	100	94	13.85	0.22	0	0.42	0.12	75	0	0	5	0	0	114	0	2368	691	41945	1255
The Witcher 2 - Assassins of Kings.jpg	48	47	45	40	0.06	0	0.18	0.03	0	0	0	0	0	0	0	0	29357	1050	41128	2072
The Witcher 3 - Wild Hunt.jpg	160	158	159	330	0.01	1	0.62	0.01	12	0	0	0	0	0	0	0	5164	19139	39064	4136
The Witcher.jpg	158	150	147	16.36	0.07	1	0.6	0.05	0	0	0	0	0	0	0	0	8500	19218	41196	2004
The Witness.jpg	83	59	65	345	0.29	0	0.28	0.17	471	0	0	886	0	0	2971	1	14361	2060	42938	262
The Wolf Among Us.jpg	61	34	20	20.49	0.67	0	0.16	0.51	223	0	0	2	0	0	1474	0	24457	1	43164	36
The Wonderful 101.jpg	179	137	117	19.35	0.35	1	0.58	0.29	4376	0	0	785	0	0	1824	0	1361	6034	42468	732
The World Ends With You.jpg	76	75	78	260	0.04	0	0.3	0.02	0	0	0	0	0	0	14	0	21538	3751	33913	9287
Theatrhythm Final Bar Line.jpg	66	60	102	248.57	0.41	0	0.32	0.26	16	0	427	59	0	0	1011	3	3444	285	42791	409
Them and Us.jpg	116	56	48	7.06	0.59	0	0.32	0.41	550	0	0	6	0	0	243	0	7452	1346	42818	382
There is No Game Wrong Dimension.jpg	97	88	127	253.85	0.31	0	0.42	0.18	470	0	1	0	0	25	1	7	4756	2014	43124	76
They Always Run.jpg	70	105	121	198.82	0.42	0	0.37	0.27	10	0	0	0	756	0	5	0	8394	1079	42752	448
They Are Billions.jpg	26	40	43	190.59	0.4	0	0.14	0.25	92	0	0	0	0	0	56	0	27417	89	43085	115
This Is the Police 2.jpg	99	109	120	211.43	0.17	0	0.43	0.1	0	0	0	0	0	0	101	0	7049	5845	42108	1092
This is the Police.jpg	127	106	139	278.18	0.24	1	0.48	0.13	1	0	0	0	0	0	0	0	670	13278	43162	38
This War of Mine.jpg	66	66	67	240	0.01	0	0.26	0.01	0	0	0	0	0	0	5	0	17197	1982	27502	15698
This Way Madness Lies.jpg	75	58	55	9	0.27	0	0.25	0.15	0	0	0	50	0	0	17	2	18055	630	42677	523
Thomas was Alone.jpg	48	50	50	180	0.04	0	0.19	0.02	376	0	0	232	0	0	466	174	15295	528	42079	1121
Those Games.jpg	143	165	187	210	0.24	1	0.65	0.24	1526	1	10	141	156	0	915	0	520	7378	41875	1325
Thousand Arms.jpg	133	101	105	352.5	0.24	1	0.46	0.14	628	0	0	0	3	0	177	0	8020	6728	42233	967
Threads of Fate.jpg	185	157	138	24.26	0.25	1	0.63	0.25	255	0	0	56	0	0	1698	0	363	9584	42170	1030
Thrill Kill.jpg	55	23	17	9.47	0.69	0	0.14	0.53	2748	0	0	0	0	0	447	0	29320	1502	42933	267
Thronebreaker - The Witcher Tales.jpg	52	40	40	0	0.23	0	0.18	0.13	0	0	0	0	0	0	0	0	24433	460	41048	2152
Thronefall.jpg	198	138	45	36.47	0.77	1	0.48	0.63	0	0	0	19	0	0	27110	1	1493	383	43122	78
Thumper.jpg	102	58	43	15.25	0.58	0	0.28	0.41	746	0	0	27	0	0	586	0	10476	1366	42766	434
Thunder Force V - Perfect System.jpg	81	79	74	42.86	0.09	0	0.3	0.05	0	0	1	99	0	0	77	0	17534	1904	41624	1576
Thymesia.jpg	47	53	48	130	0.11	0	0.2	0.06	0	0	0	0	0	0	0	0	22716	563	31579	11621
Time - Gentlemen Please.jpg	139	111	94	22.67	0.32	1	0.46	0.19	17	0	0	0	0	0	32	0	1722	49	42851	349
Time Loader.jpg	81	72	102	258	0.29	0	0.34	0.17	0	0	10	1750	99	0	250	104	7029	171	43144	56
Time on Frog Island.jpg	95	122	103	137.78	0.22	0	0.43	0.12	86	0	0	358	110	0	281	0	4284	1644	42809	391
Timespinner.jpg	117	106	119	290.77	0.11	0	0.44	0.06	0	0	0	0	0	0	0	0	2987	3	42605	595
Timesplitters - Future Perfect.jpg	92	102	108	202.5	0.15	0	0.39	0.08	0	0	0	0	15	0	0	0	17198	8022	40372	2828
Timesplitters 2.jpg	122	117	127	270	0.08	0	0.48	0.04	0	0	0	0	0	0	0	0	8570	11155	41212	1988
Timesplitters.jpg	69	93	122	212.83	0.43	0	0.37	0.28	86	0	0	0	1	0	0	0	8217	4149	41870	1330
Tiny Glade.jpg	173	137	88	34.59	0.49	1	0.51	0.34	0	0	0	16	0	0	1471	0	2	2440	43187	13
Tiny Lands.jpg	211	205	194	38.82	0.08	1	0.79	0.16	6	0	0	7	0	0	121	0	7	27047	42277	923
Tiny Thor.jpg	127	152	152	180	0.16	1	0.55	0.11	0	0	1	450	576	0	1966	0	396	957	42906	294
Tinykin.jpg	124	107	148	264.88	0.28	1	0.5	0.16	784	0	9	33	77	180	550	13	173	952	43085	115
Titan Quest.jpg	135	116	102	25.45	0.24	1	0.46	0.14	95	0	0	0	0	0	208	0	6262	1716	41898	1302
Titan Souls.jpg	102	91	84	23.33	0.18	0	0.36	0.1	7	0	0	0	0	0	0	0	7861	1891	39617	3583
Titanfall 2.jpg	121	125	115	84	0.08	0	0.47	0.04	0	0	0	0	0	0	0	0	5375	4198	36852	6348
Title Pending.jpg	52	34	52	300	0.35	0	0.17	0.21	2710	0	0	0	0	0	0	0	22373	2013	43079	121
To The Moon.jpg	79	73	73	0	0.08	0	0.3	0.04	848	0	0	0	0	0	0	0	26125	10390	39107	4093
ToeJam and Earl - Back in the Groove.jpg	155	156	91	60.92	0.42	1	0.48	0.26	3275	24	0	6295	36	0	1120	0	2964	4601	43081	119
TOEM.jpg	131	131	131	-1	0	1	0.51	0	0	0	0	0	0	0	0	0	2877	8190	11067	32133
TOHU.jpg	187	170	184	310.59	0.09	1	0.7	0.11	0	0	0	0	0	0	0	0	487	14788	42718	482
Tokyo Jungle.jpg	125	125	110	60	0.12	0	0.46	0.06	0	0	0	0	0	0	51	0	5677	5187	38973	4227
Tom Clancy's Ghost Recon - Future Soldier.jpg	149	154	154	180	0.03	1	0.59	0.02	0	0	0	0	0	0	0	0	7262	16697	32648	10552
Tom Clancy's Rainbow Six.jpg	42	49	38	98.18	0.22	0	0.17	0.13	65	0	0	0	0	0	0	0	27760	2516	42335	865
Tom Clancy's Splinter Cell - Chaos Theory.jpg	98	106	78	77.14	0.26	0	0.36	0.15	0	0	0	0	0	0	0	0	10395	3363	40824	2376
Tom Clancy's Splinter Cell - Conviction.jpg	84	75	68	26.25	0.19	0	0.3	0.11	263	0	0	0	0	0	1	0	18293	2478	38401	4799
Tom Clancy's Splinter Cell - Double Agent.jpg	134	132	132	0	0.01	1	0.52	0.01	0	0	0	0	0	0	0	0	17094	19487	37594	5606
Tom Clancy's Splinter Cell - Pandora Tomorrow.jpg	91	75	47	38.18	0.48	0	0.27	0.32	5	0	0	191	0	0	1785	0	13497	1761	41436	1764
Tom Clancy's Splinter Cell Blacklist.jpg	140	140	135	60	0.04	1	0.54	0.02	0	0	0	4	0	0	0	0	6784	11759	28962	14238
Tom Clancy's Splinter Cell.jpg	84	89	74	80	0.17	0	0.32	0.09	0	0	0	0	0	0	0	0	18161	4281	41485	1715
Tomb Raider I II III Remastered Starring Lara Croft.jpg	72	61	48	32.5	0.33	0	0.24	0.2	0	0	0	0	0	0	533	0	26847	36	42354	846
Tomb Raider.jpg	67	40	24	22.33	0.64	0	0.18	0.47	0	0	0	0	0	0	691	0	22526	2	43005	195
Tomba! 2 - The Evil Swine Return.jpg	111	108	95	48.75	0.14	0	0.4	0.08	1183	17	360	288	0	0	1001	5	2228	1224	42573	627
Tomba!.jpg	161	123	120	4.39	0.25	1	0.55	0.18	2071	0	0	187	0	0	1498	41	3395	3587	42829	371
Tony Hawks Pro Skater 1+2.jpg	94	94	95	240	0.01	0	0.37	0.01	0	0	0	0	55	0	0	0	10545	3826	34674	8526
Tools Up.jpg	145	121	121	0	0.17	1	0.52	0.1	67	0	0	25	0	0	1287	15	174	1953	41044	2156
Tooth and Tail.jpg	172	135	99	29.59	0.42	1	0.53	0.31	246	0	0	0	0	0	86	0	3419	102	43099	101
TopSpin 2k25.jpg	135	172	182	192.77	0.26	1	0.62	0.24	34	0	21	0	596	0	28	0	1342	8488	42937	263
Torchlight II.jpg	86	81	84	324	0.06	0	0.33	0.03	316	0	0	29	740	0	467	0	5402	38	41924	1276
Torchlight.jpg	125	89	69	21.43	0.45	0	0.38	0.29	418	0	0	82	0	0	2791	0	1486	960	43064	136
Total War - Attila.jpg	64	35	20	20.45	0.69	0	0.16	0.52	150	0	0	3	0	0	196	0	24534	15	43146	54
Total War - Rome 2.jpg	112	83	57	28.36	0.49	0	0.33	0.33	0	0	0	0	0	0	32	0	12250	528	43195	5
Total War - Rome.jpg	93	44	34	10.17	0.63	0	0.25	0.46	151	0	0	0	0	0	319	0	13391	252	43182	18
Total War - Shogun 2.jpg	119	62	42	15.58	0.65	0	0.32	0.48	5152	0	0	2	0	0	795	0	10047	996	42514	686
Total War - Three Kingdoms.jpg	166	149	129	32.43	0.22	1	0.58	0.17	2	0	0	0	0	0	5	0	3681	9191	42292	908
Total War - WARHAMMER.jpg	87	78	69	30	0.21	0	0.31	0.12	16	0	0	2	0	0	87	0	12225	536	36599	6601
Total War Saga - Thrones of Britannia.jpg	81	73	64	31.76	0.21	0	0.28	0.12	0	0	0	0	0	0	0	0	5593	23	23586	19614
Totally Accurate Battle Simulator.jpg	142	163	172	198	0.17	1	0.62	0.15	77	0	0	1	136	0	0	0	186	6609	42993	207
Touhou - New World.jpg	139	141	159	234	0.13	1	0.58	0.09	36	0	1	19	16	0	205	0	159	5749	42874	326
Touhou Luna Nights.jpg	157	121	116	7.32	0.26	1	0.54	0.17	312	12	463	2800	44	23	2919	11	3394	5120	41622	1578
Tower of Time.jpg	113	138	170	213.68	0.34	1	0.55	0.25	0	0	22	0	101	0	0	0	1479	8070	42246	954
Toybox Turbos.jpg	125	124	117	52.5	0.06	0	0.47	0.03	399	3	8	812	0	0	2339	0	1032	1834	42104	1096
Trace Memory.jpg	91	82	82	0	0.1	0	0.34	0.05	1244	0	0	0	0	0	2	0	23324	5799	40049	3151
Transistor.jpg	83	102	97	164.21	0.19	0	0.36	0.1	21	0	0	9	181	0	18	0	10285	1359	42582	618
Trauma Center - Under the Knife 2.jpg	128	139	158	218	0.19	1	0.56	0.13	0	0	0	0	0	0	0	0	2293	8663	41572	1628
Trauma Center - Under the Knife.jpg	141	136	137	348	0.04	1	0.54	0.02	0	0	0	0	0	0	0	0	2128	8443	39804	3396
Travis Strikes Again - No More Heroes.jpg	120	78	93	338.57	0.35	0	0.39	0.21	4328	0	0	1	0	0	165	0	4336	1516	42574	626
Trek to Yomi.jpg	105	105	105	-1	0	0	0.41	0	0	0	0	0	0	0	0	0	12683	7219	19902	23298
Trepang2.jpg	83	26	26	0	0.69	0	0.21	0.52	731	0	0	2	0	0	250	0	10981	1594	43175	25
Trials of Mana.jpg	112	147	177	207.69	0.37	1	0.57	0.29	55	0	558	13	1274	0	64	0	16	2344	42990	210
Triangle Strategy.jpg	134	146	146	180	0.08	1	0.55	0.05	0	0	0	0	0	0	0	0	6072	10235	35441	7759
Tribal Hunter.jpg	164	145	110	38.89	0.33	1	0.54	0.23	928	56	0	200	1	0	686	0	3445	4621	42382	818
Tricky Towers.jpg	136	147	190	227.78	0.28	1	0.64	0.29	137	29	83	202	0	0	1990	0	677	1401	43165	35
Trine 2.jpg	136	122	89	42.13	0.35	1	0.44	0.21	180	0	0	303	273	0	480	0	4947	2754	42254	946
Trine 3 - The Artifacts of Power.jpg	108	88	119	278.71	0.26	0	0.41	0.15	0	0	0	1	0	7	1	65	6835	4324	42750	450
Trine 4 - The Nightmare Prince.jpg	52	66	83	212.9	0.37	0	0.26	0.23	0	0	7	0	378	0	4	1	15658	629	41716	1484
Trine 5 - A Clockwork Conspiracy.jpg	121	103	84	30.81	0.31	0	0.4	0.18	105	0	0	1	27	0	454	0	4320	891	41811	1389
Trine.jpg	38	97	93	175.93	0.61	0	0.26	0.44	0	0	0	0	112	0	0	0	14630	756	42476	724
Trinity Fusion.jpg	64	62	87	244.8	0.29	0	0.29	0.17	14	0	42	0	0	0	0	0	16290	1818	42867	333
Trombone Champ.jpg	168	149	100	43.24	0.4	1	0.53	0.28	1337	0	0	5302	2987	13	6855	0	2376	3379	42282	918
Troubleshooter Abandoned Children.jpg	123	77	67	10.71	0.46	0	0.37	0.29	2768	0	0	1648	0	0	320	0	9629	1382	42450	750
Truberbrook.jpg	105	89	75	28	0.29	0	0.35	0.17	0	0	0	3	0	0	2	0	12276	1448	41756	1444
Tunche.jpg	87	67	52	25.71	0.4	0	0.27	0.25	1152	0	0	0	0	0	498	0	15394	271	42784	416
TUNIC.jpg	132	121	78	47.78	0.41	1	0.41	0.26	10	0	0	680	0	0	697	0	4530	2626	41879	1321
Turok - Dinosaur Hunter.jpg	92	86	104	260	0.17	0	0.37	0.09	0	0	0	277	0	0	0	0	9347	747	40702	2498
Turok - Rage Wars.jpg	131	113	115	353.33	0.14	1	0.48	0.07	1704	0	0	40	11	0	715	0	3376	5675	42687	513
Turok 2 - Seeds of Evil.jpg	58	47	42	18.75	0.28	0	0.2	0.16	1582	0	0	19	0	0	275	0	21529	77	42164	1036
Turok 3 - Shadow of Oblivion.jpg	72	71	75	255	0.05	0	0.29	0.03	0	0	0	9	0	0	67	0	14891	66	37939	5261
Twelve Minutes.jpg	41	12	21	341.38	0.71	0	0.1	0.55	2052	0	0	0	0	0	0	0	33086	378	42734	466
Twin Blades.jpg	84	67	59	19.2	0.3	0	0.28	0.17	370	0	0	78	0	0	38	0	18466	1288	42152	1048
Twisted Metal 2.jpg	110	79	70	13.5	0.36	0	0.35	0.22	284	0	0	40	0	0	699	13	11490	3579	42306	894
Twisted Metal 4.jpg	97	79	72	16.8	0.26	0	0.33	0.15	148	0	0	259	0	0	364	0	16991	3653	42459	741
Twisted Metal.jpg	113	87	73	21	0.35	0	0.36	0.22	113	0	0	541	0	0	1533	0	11079	3599	42541	659
Two Point Hospital.jpg	97	142	133	168	0.32	1	0.47	0.19	1	0	0	0	154	0	0	0	4947	4034	39699	3501
TY the Tasmanian Tiger 2.jpg	157	142	108	41.63	0.31	1	0.52	0.2	1228	0	0	1996	25	0	6864	0	128	2024	43076	124
TY the Tasmanian Tiger 3.jpg	108	81	70	17.37	0.35	0	0.35	0.21	808	4	2	302	0	0	1425	0	3999	2137	41949	1251
